단지,계약일,거래금액,층,브랜드,apt_nm,lo,la
우성사원5,22.02.11,230000,9,0,우성사원5,127.0476713,37.48584686
우성사원5,22.05.14,230000,4,0,우성사원5,127.0476713,37.48584686
우성사원5,22.05.17,230000,9,0,우성사원5,127.0476713,37.48584686
우성사원5,22.02.19,234000,3,0,우성사원5,127.0476713,37.48584686
우성캐릭터199,22.05.12,317500,12,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,22.05.26,256000,16,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.03.22,200000,29,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.05.05,208000,10,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.05.22,220000,14,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.08.21,215000,18,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.03.08,246000,9,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.04.24,240000,12,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.05.05,248000,19,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.06.09,275000,29,0,우성캐릭터199,127.0518809,37.48663875
우성캐릭터199,23.06.14,275000,29,0,우성캐릭터199,127.0518809,37.48663875
우정에쉐르,22.08.05,210000,5,0,우정에쉐르,127.0443315,37.51715017
우정에쉐르,22.08.05,210000,5,0,우정에쉐르,127.0622562,37.50684034
우정에쉐르,21.02.25,150000,4,0,우정에쉐르,127.0443315,37.51715017
우정에쉐르,21.02.25,150000,4,0,우정에쉐르,127.0622562,37.50684034
우정에쉐르2,21.07.29,75000,9,0,우정에쉐르2,127.0549066,37.50707845
우정에쉐르2,21.04.16,80000,6,0,우정에쉐르2,127.0549066,37.50707845
우정에쉐르3,21.04.02,89900,7,0,우정에쉐르3,127.0451303,37.50248024
우정에쉐르멤버스,21.02.20,49500,10,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,21.03.08,50300,7,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,21.08.07,55000,5,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,21.08.11,54900,9,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,21.02.20,53000,12,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,22.01.07,58000,9,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,22.01.07,58000,9,0,우정에쉐르멤버스,127.0483489,37.50311243
우정에쉐르멤버스,23.05.17,58700,12,0,우정에쉐르멤버스,127.0483489,37.50311243
우찬,23.08.08,64000,2,0,우찬,127.0238472,37.52369045
우찬현대(1260-11),21.03.07,65900,6,1,우찬현대(1260-11),127.0488913,37.47936447
우찬현대(1260-4),23.10.17,149000,3,1,우찬현대(1260-4),127.0491251,37.47955427
월드메르디앙101동,21.01.16,205000,5,0,월드메르디앙101동,127.0435898,37.48712093
월성빌라트,21.01.08,140000,2,0,월성빌라트,127.0616031,37.51615844
유로미아파트a동,22.12.05,165000,3,0,유로미아파트a동,127.0230192,37.52336207
은마,21.01.19,214500,13,0,은마,127.0653334,37.4974614
은마,21.01.26,217000,5,0,은마,127.0653334,37.4974614
은마,21.02.02,217000,7,0,은마,127.0653334,37.4974614
은마,21.02.10,220000,5,0,은마,127.0653334,37.4974614
은마,21.02.18,218000,6,0,은마,127.0653334,37.4974614
은마,21.03.02,224000,8,0,은마,127.0653334,37.4974614
은마,21.03.08,220000,7,0,은마,127.0653334,37.4974614
은마,21.04.06,217500,8,0,은마,127.0653334,37.4974614
은마,21.04.07,210000,14,0,은마,127.0653334,37.4974614
은마,21.04.27,224500,6,0,은마,127.0653334,37.4974614
은마,21.05.03,219000,7,0,은마,127.0653334,37.4974614
은마,21.05.11,225000,7,0,은마,127.0653334,37.4974614
은마,21.05.21,228000,5,0,은마,127.0653334,37.4974614
은마,21.06.02,224800,8,0,은마,127.0653334,37.4974614
은마,21.06.10,230000,10,0,은마,127.0653334,37.4974614
은마,21.06.18,228000,11,0,은마,127.0653334,37.4974614
은마,21.06.22,220000,2,0,은마,127.0653334,37.4974614
은마,21.06.22,230000,12,0,은마,127.0653334,37.4974614
은마,21.06.24,215000,14,0,은마,127.0653334,37.4974614
은마,21.07.09,215000,1,0,은마,127.0653334,37.4974614
은마,21.07.12,222000,4,0,은마,127.0653334,37.4974614
은마,21.07.13,225000,5,0,은마,127.0653334,37.4974614
은마,21.07.16,230000,9,0,은마,127.0653334,37.4974614
은마,21.07.19,230000,9,0,은마,127.0653334,37.4974614
은마,21.07.28,227700,14,0,은마,127.0653334,37.4974614
은마,21.07.29,233000,7,0,은마,127.0653334,37.4974614
은마,21.07.31,230000,11,0,은마,127.0653334,37.4974614
은마,21.08.04,233000,12,0,은마,127.0653334,37.4974614
은마,21.08.10,222000,1,0,은마,127.0653334,37.4974614
은마,21.08.12,240000,10,0,은마,127.0653334,37.4974614
은마,21.08.31,242000,5,0,은마,127.0653334,37.4974614
은마,21.11.24,263500,11,0,은마,127.0653334,37.4974614
은마,21.01.19,232000,3,0,은마,127.0653334,37.4974614
은마,21.01.22,237000,11,0,은마,127.0653334,37.4974614
은마,21.01.26,242000,9,0,은마,127.0653334,37.4974614
은마,21.02.09,240000,9,0,은마,127.0653334,37.4974614
은마,21.02.24,245000,6,0,은마,127.0653334,37.4974614
은마,21.03.02,232000,6,0,은마,127.0653334,37.4974614
은마,21.03.24,245000,11,0,은마,127.0653334,37.4974614
은마,21.04.01,248000,9,0,은마,127.0653334,37.4974614
은마,21.04.08,235000,5,0,은마,127.0653334,37.4974614
은마,21.04.22,215200,1,0,은마,127.0653334,37.4974614
은마,21.04.23,250000,13,0,은마,127.0653334,37.4974614
은마,21.05.27,240000,10,0,은마,127.0653334,37.4974614
은마,21.06.09,260000,6,0,은마,127.0653334,37.4974614
은마,21.06.10,254000,10,0,은마,127.0653334,37.4974614
은마,21.06.15,258000,10,0,은마,127.0653334,37.4974614
은마,21.07.02,260000,11,0,은마,127.0653334,37.4974614
은마,21.07.10,258000,4,0,은마,127.0653334,37.4974614
은마,21.07.17,262000,11,0,은마,127.0653334,37.4974614
은마,21.07.17,246500,2,0,은마,127.0653334,37.4974614
은마,21.07.23,256700,11,0,은마,127.0653334,37.4974614
은마,21.07.30,257000,14,0,은마,127.0653334,37.4974614
은마,21.08.02,262000,4,0,은마,127.0653334,37.4974614
은마,21.08.04,260000,5,0,은마,127.0653334,37.4974614
은마,21.08.11,262500,4,0,은마,127.0653334,37.4974614
은마,21.08.19,270000,12,0,은마,127.0653334,37.4974614
은마,21.08.25,278000,6,0,은마,127.0653334,37.4974614
은마,21.11.15,282000,5,0,은마,127.0653334,37.4974614
은마,22.01.11,249000,9,0,은마,127.0653334,37.4974614
은마,22.02.08,214000,1,0,은마,127.0653334,37.4974614
은마,22.03.17,228000,2,0,은마,127.0653334,37.4974614
은마,22.04.23,245000,1,0,은마,127.0653334,37.4974614
은마,22.05.11,250000,6,0,은마,127.0653334,37.4974614
은마,22.05.25,250000,2,0,은마,127.0653334,37.4974614
은마,22.05.31,254000,8,0,은마,127.0653334,37.4974614
은마,22.07.07,240000,3,0,은마,127.0653334,37.4974614
은마,22.07.08,248000,8,0,은마,127.0653334,37.4974614
은마,22.09.17,214000,13,0,은마,127.0653334,37.4974614
은마,22.10.08,199000,2,0,은마,127.0653334,37.4974614
은마,22.11.05,191500,10,0,은마,127.0653334,37.4974614
은마,22.11.08,177000,1,0,은마,127.0653334,37.4974614
은마,22.12.03,185000,4,0,은마,127.0653334,37.4974614
은마,22.12.05,189500,6,0,은마,127.0653334,37.4974614
은마,22.12.06,187000,5,0,은마,127.0653334,37.4974614
은마,22.12.16,189000,10,0,은마,127.0653334,37.4974614
은마,22.12.22,190000,12,0,은마,127.0653334,37.4974614
은마,22.12.23,182500,14,0,은마,127.0653334,37.4974614
은마,22.12.28,182000,8,0,은마,127.0653334,37.4974614
은마,22.12.30,184500,2,0,은마,127.0653334,37.4974614
은마,22.12.31,184000,2,0,은마,127.0653334,37.4974614
은마,22.02.22,255000,4,0,은마,127.0653334,37.4974614
은마,22.04.14,265000,7,0,은마,127.0653334,37.4974614
은마,22.04.28,262500,2,0,은마,127.0653334,37.4974614
은마,22.04.28,262500,2,0,은마,127.0653334,37.4974614
은마,22.04.28,262500,2,0,은마,127.0653334,37.4974614
은마,22.05.20,270000,13,0,은마,127.0653334,37.4974614
은마,22.08.10,257000,5,0,은마,127.0653334,37.4974614
은마,22.09.15,250000,10,0,은마,127.0653334,37.4974614
은마,22.10.20,210000,2,0,은마,127.0653334,37.4974614
은마,22.11.01,235000,10,0,은마,127.0653334,37.4974614
은마,22.11.16,220000,4,0,은마,127.0653334,37.4974614
은마,22.11.21,215000,5,0,은마,127.0653334,37.4974614
은마,22.11.22,226000,12,0,은마,127.0653334,37.4974614
은마,22.12.24,220000,10,0,은마,127.0653334,37.4974614
은마,22.12.26,231000,8,0,은마,127.0653334,37.4974614
은마,23.01.03,186000,12,0,은마,127.0653334,37.4974614
은마,23.01.13,185000,4,0,은마,127.0653334,37.4974614
은마,23.01.16,179500,2,0,은마,127.0653334,37.4974614
은마,23.02.03,195000,3,0,은마,127.0653334,37.4974614
은마,23.02.07,188000,2,0,은마,127.0653334,37.4974614
은마,23.02.09,189500,4,0,은마,127.0653334,37.4974614
은마,23.02.10,183000,3,0,은마,127.0653334,37.4974614
은마,23.02.16,201000,11,0,은마,127.0653334,37.4974614
은마,23.02.16,201000,11,0,은마,127.0653334,37.4974614
은마,23.02.17,199000,4,0,은마,127.0653334,37.4974614
은마,23.02.18,200000,6,0,은마,127.0653334,37.4974614
은마,23.02.21,203000,12,0,은마,127.0653334,37.4974614
은마,23.02.21,193000,2,0,은마,127.0653334,37.4974614
은마,23.02.28,203000,11,0,은마,127.0653334,37.4974614
은마,23.03.01,202000,5,0,은마,127.0653334,37.4974614
은마,23.03.15,196500,1,0,은마,127.0653334,37.4974614
은마,23.03.16,204000,12,0,은마,127.0653334,37.4974614
은마,23.03.29,193000,1,0,은마,127.0653334,37.4974614
은마,23.03.30,204000,3,0,은마,127.0653334,37.4974614
은마,23.04.05,207000,7,0,은마,127.0653334,37.4974614
은마,23.04.10,210000,8,0,은마,127.0653334,37.4974614
은마,23.04.12,210300,13,0,은마,127.0653334,37.4974614
은마,23.04.14,207000,2,0,은마,127.0653334,37.4974614
은마,23.04.28,213300,10,0,은마,127.0653334,37.4974614
은마,23.04.28,203000,1,0,은마,127.0653334,37.4974614
은마,23.04.28,213300,10,0,은마,127.0653334,37.4974614
은마,23.05.03,215000,10,0,은마,127.0653334,37.4974614
은마,23.05.10,210000,14,0,은마,127.0653334,37.4974614
은마,23.05.11,210500,6,0,은마,127.0653334,37.4974614
은마,23.05.15,213000,8,0,은마,127.0653334,37.4974614
은마,23.05.15,220000,10,0,은마,127.0653334,37.4974614
은마,23.05.18,223000,6,0,은마,127.0653334,37.4974614
은마,23.05.19,218500,10,0,은마,127.0653334,37.4974614
은마,23.05.21,220000,11,0,은마,127.0653334,37.4974614
은마,23.05.29,220000,5,0,은마,127.0653334,37.4974614
은마,23.05.30,220000,8,0,은마,127.0653334,37.4974614
은마,23.06.02,219000,7,0,은마,127.0653334,37.4974614
은마,23.06.05,220000,11,0,은마,127.0653334,37.4974614
은마,23.06.06,225000,10,0,은마,127.0653334,37.4974614
은마,23.06.07,220000,7,0,은마,127.0653334,37.4974614
은마,23.06.08,225000,12,0,은마,127.0653334,37.4974614
은마,23.06.12,223000,10,0,은마,127.0653334,37.4974614
은마,23.06.19,230000,10,0,은마,127.0653334,37.4974614
은마,23.06.20,223000,5,0,은마,127.0653334,37.4974614
은마,23.07.01,225000,14,0,은마,127.0653334,37.4974614
은마,23.07.10,226000,12,0,은마,127.0653334,37.4974614
은마,23.07.12,222500,7,0,은마,127.0653334,37.4974614
은마,23.07.27,214000,1,0,은마,127.0653334,37.4974614
은마,23.07.28,220000,4,0,은마,127.0653334,37.4974614
은마,23.08.02,220800,13,0,은마,127.0653334,37.4974614
은마,23.08.03,227000,7,0,은마,127.0653334,37.4974614
은마,23.08.05,222500,2,0,은마,127.0653334,37.4974614
은마,23.08.10,220500,11,0,은마,127.0653334,37.4974614
은마,23.08.16,228000,10,0,은마,127.0653334,37.4974614
은마,23.08.18,222000,2,0,은마,127.0653334,37.4974614
은마,23.08.18,225000,1,0,은마,127.0653334,37.4974614
은마,23.08.31,231000,14,0,은마,127.0653334,37.4974614
은마,23.09.01,220000,13,0,은마,127.0653334,37.4974614
은마,23.09.05,233500,11,0,은마,127.0653334,37.4974614
은마,23.09.08,237000,7,0,은마,127.0653334,37.4974614
은마,23.09.11,235000,2,0,은마,127.0653334,37.4974614
은마,23.09.26,244000,7,0,은마,127.0653334,37.4974614
은마,23.10.20,243000,10,0,은마,127.0653334,37.4974614
은마,23.10.21,239500,13,0,은마,127.0653334,37.4974614
은마,23.10.23,243000,14,0,은마,127.0653334,37.4974614
은마,23.11.09,237000,1,0,은마,127.0653334,37.4974614
은마,23.11.27,238500,3,0,은마,127.0653334,37.4974614
은마,23.12.06,240000,11,0,은마,127.0653334,37.4974614
은마,23.01.19,215000,3,0,은마,127.0653334,37.4974614
은마,23.02.02,222000,7,0,은마,127.0653334,37.4974614
은마,23.02.04,213000,1,0,은마,127.0653334,37.4974614
은마,23.02.08,222000,4,0,은마,127.0653334,37.4974614
은마,23.02.10,227500,14,0,은마,127.0653334,37.4974614
은마,23.02.16,224500,8,0,은마,127.0653334,37.4974614
은마,23.02.23,226800,8,0,은마,127.0653334,37.4974614
은마,23.03.03,228000,10,0,은마,127.0653334,37.4974614
은마,23.03.15,228500,4,0,은마,127.0653334,37.4974614
은마,23.03.20,240000,12,0,은마,127.0653334,37.4974614
은마,23.03.25,238000,9,0,은마,127.0653334,37.4974614
은마,23.03.30,239500,8,0,은마,127.0653334,37.4974614
은마,23.04.10,230000,3,0,은마,127.0653334,37.4974614
은마,23.04.13,232000,4,0,은마,127.0653334,37.4974614
은마,23.04.20,233000,1,0,은마,127.0653334,37.4974614
은마,23.05.04,243000,9,0,은마,127.0653334,37.4974614
은마,23.05.09,235000,3,0,은마,127.0653334,37.4974614
은마,23.05.11,242500,13,0,은마,127.0653334,37.4974614
은마,23.05.16,244000,11,0,은마,127.0653334,37.4974614
은마,23.05.23,247000,13,0,은마,127.0653334,37.4974614
은마,23.05.24,244500,3,0,은마,127.0653334,37.4974614
은마,23.05.30,245000,5,0,은마,127.0653334,37.4974614
은마,23.06.03,215000,1,0,은마,127.0653334,37.4974614
은마,23.06.13,210000,13,0,은마,127.0653334,37.4974614
은마,23.06.17,256000,8,0,은마,127.0653334,37.4974614
은마,23.06.19,248000,14,0,은마,127.0653334,37.4974614
은마,23.06.27,210000,12,0,은마,127.0653334,37.4974614
은마,23.07.07,265000,5,0,은마,127.0653334,37.4974614
은마,23.07.10,248000,12,0,은마,127.0653334,37.4974614
은마,23.07.14,244000,1,0,은마,127.0653334,37.4974614
은마,23.07.20,264000,9,0,은마,127.0653334,37.4974614
은마,23.07.29,265000,11,0,은마,127.0653334,37.4974614
은마,23.08.09,248000,2,0,은마,127.0653334,37.4974614
은마,23.08.09,248000,2,0,은마,127.0653334,37.4974614
은마,23.08.17,257000,8,0,은마,127.0653334,37.4974614
은마,23.08.22,272000,9,0,은마,127.0653334,37.4974614
은마,23.08.28,247500,2,0,은마,127.0653334,37.4974614
은마,23.08.29,268000,10,0,은마,127.0653334,37.4974614
은마,23.08.30,250000,1,0,은마,127.0653334,37.4974614
은마,23.08.30,268000,5,0,은마,127.0653334,37.4974614
은마,23.10.12,280000,9,0,은마,127.0653334,37.4974614
은마,23.10.12,280000,9,0,은마,127.0653334,37.4974614
은마,23.11.10,278000,9,0,은마,127.0653334,37.4974614
은탑리더스카운티,21.05.21,130000,4,0,은탑리더스카운티,127.0238934,37.51316564
은하수,22.02.25,165000,9,0,은하수,127.0476779,37.49723316
은하수,22.02.25,165000,9,0,은하수,127.0476779,37.49723316
은하수,22.05.11,180000,4,0,은하수,127.0476779,37.49723316
은하수,23.03.31,150000,9,0,은하수,127.0476779,37.49723316
은하수,23.04.08,150000,9,0,은하수,127.0476779,37.49723316
은하수,23.07.10,160000,7,0,은하수,127.0476779,37.49723316
이니그마빌,23.04.03,350000,4,0,이니그마빌,127.0435713,37.52555733
이니그마빌,23.04.09,600000,2,0,이니그마빌,127.0435713,37.52555733
이산,21.12.08,60000,5,0,이산,127.0306936,37.5072031
이산,22.03.02,31000,3,0,이산,127.0306936,37.5072031
이스턴오피스텔,21.03.12,18000,10,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.05.14,19000,10,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.09.10,17800,13,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.12.11,18300,15,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.05.14,19000,11,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.05.31,18000,9,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.08.04,19300,12,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.09.17,17800,12,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.09.29,17800,12,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,21.01.29,19000,15,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.09.15,19500,12,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.09.20,18300,12,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.04.20,18000,11,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.08.19,17700,10,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.08.19,18400,11,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,22.09.17,19500,10,0,이스턴오피스텔,127.0335247,37.49854852
이스턴오피스텔,23.10.13,18300,10,0,이스턴오피스텔,127.0335247,37.49854852
이안애빌,21.01.11,85000,3,0,이안애빌,127.0534103,37.50859261
이안애빌,21.09.10,162500,4,0,이안애빌,127.0534103,37.50859261
이안애빌,21.06.04,162500,6,0,이안애빌,127.0534103,37.50859261
이안애빌,22.05.02,177000,5,0,이안애빌,127.0534103,37.50859261
제이빌,21.02.09,95000,5,0,제이빌,127.0379932,37.51808187
제이빌,22.04.11,71000,1,0,제이빌,127.0379932,37.51808187
제이빌,23.06.16,37500,5,0,제이빌,127.0379932,37.51808187
제이빌,23.05.10,50000,7,0,제이빌,127.0379932,37.51808187
중명하니빌,21.01.12,29800,6,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.05.11,34800,3,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.06.26,39500,4,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.06.28,39000,2,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.02.16,34000,5,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.01.25,33000,2,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.05.08,35000,3,0,중명하니빌,127.0388015,37.4859674
중명하니빌,21.02.25,41000,7,0,중명하니빌,127.0388015,37.4859674
중명하니빌,22.01.14,49500,5,0,중명하니빌,127.0388015,37.4859674
중명하니빌,23.02.04,30000,6,0,중명하니빌,127.0388015,37.4859674
중명하니빌,23.03.04,30000,5,0,중명하니빌,127.0388015,37.4859674
중명하니빌,23.06.20,47000,8,0,중명하니빌,127.0388015,37.4859674
중명하니빌,23.03.08,36000,2,0,중명하니빌,127.0388015,37.4859674
중명하니빌,23.07.20,37000,4,0,중명하니빌,127.0388015,37.4859674
지고하임(101동),21.04.24,98000,1,0,지고하임(101동),127.0237886,37.51355523
지고하임(101동),23.02.10,85000,2,0,지고하임(101동),127.0237886,37.51355523
지고하임(102동),21.01.16,90000,4,0,지고하임(102동),127.0236369,37.51373651
지석천평대,22.04.23,62000,7,0,지석천평대,127.0356729,37.49414981
지석천평대,23.05.06,59000,2,0,지석천평대,127.0356729,37.49414981
진넥스빌2,21.06.25,21000,10,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,21.08.19,22000,6,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,21.11.11,21500,6,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,22.02.08,22000,7,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,22.08.30,22400,6,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,23.01.12,23000,10,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,23.04.22,22000,10,0,진넥스빌2,127.0439712,37.50177477
진넥스빌2,23.11.21,26000,9,0,진넥스빌2,127.0439712,37.50177477
진흥아마란스,22.03.18,183000,1,0,진흥아마란스,127.0310015,37.5236807
진흥아파트,21.01.30,230000,10,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.01.30,230000,10,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.01.30,230000,10,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.03.03,233500,7,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.03.03,233500,7,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.03.03,233500,7,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.04.09,203000,2,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.04.09,203000,2,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.04.09,203000,2,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.07.20,240000,7,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.07.20,240000,7,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.07.20,240000,7,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.06.08,350000,3,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.06.08,350000,3,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.06.08,350000,3,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.01.25,229000,3,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.01.25,229000,3,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.01.25,229000,3,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.11.23,256000,6,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.11.23,256000,6,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.11.23,256000,6,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.01.18,278000,7,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.01.18,278000,7,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.01.18,278000,7,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.09.16,304500,2,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.09.16,304500,2,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.09.16,304500,2,0,진흥아파트,127.0521224,37.51871712
진흥아파트,21.05.30,350000,14,0,진흥아파트,127.0537632,37.51992217
진흥아파트,21.05.30,350000,14,0,진흥아파트,127.0514408,37.52004846
진흥아파트,21.05.30,350000,14,0,진흥아파트,127.0521224,37.51871712
진흥아파트,22.09.15,380000,6,0,진흥아파트,127.0537632,37.51992217
진흥아파트,22.09.15,380000,6,0,진흥아파트,127.0514408,37.52004846
진흥아파트,22.09.15,380000,6,0,진흥아파트,127.0521224,37.51871712
진흥아파트,22.06.15,440000,7,0,진흥아파트,127.0537632,37.51992217
진흥아파트,22.06.15,440000,7,0,진흥아파트,127.0514408,37.52004846
진흥아파트,22.06.15,440000,7,0,진흥아파트,127.0521224,37.51871712
진흥아파트,22.08.15,450000,11,0,진흥아파트,127.0537632,37.51992217
진흥아파트,22.08.15,450000,11,0,진흥아파트,127.0514408,37.52004846
진흥아파트,22.08.15,450000,11,0,진흥아파트,127.0521224,37.51871712
진흥아파트,22.05.02,243500,7,0,진흥아파트,127.0537632,37.51992217
진흥아파트,22.05.02,243500,7,0,진흥아파트,127.0514408,37.52004846
진흥아파트,22.05.02,243500,7,0,진흥아파트,127.0521224,37.51871712
진흥아파트,22.03.15,310000,3,0,진흥아파트,127.0537632,37.51992217
진흥아파트,22.03.15,310000,3,0,진흥아파트,127.0514408,37.52004846
진흥아파트,22.03.15,310000,3,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.03.22,249000,10,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.03.22,249000,10,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.03.22,249000,10,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.09.22,250000,11,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.09.22,250000,11,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.09.22,250000,11,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.10.07,240000,5,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.10.07,240000,5,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.10.07,240000,5,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.03.21,405000,14,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.03.21,405000,14,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.03.21,405000,14,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.10.16,410000,2,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.10.16,410000,2,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.10.16,410000,2,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.06.15,234000,10,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.06.15,234000,10,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.06.15,234000,10,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.08.12,244000,9,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.08.12,244000,9,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.08.12,244000,9,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.07.10,294000,2,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.07.10,294000,2,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.07.10,294000,2,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.12.16,333500,9,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.12.16,333500,9,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.12.16,333500,9,0,진흥아파트,127.0521224,37.51871712
진흥아파트,23.06.08,370000,11,0,진흥아파트,127.0537632,37.51992217
진흥아파트,23.06.08,370000,11,0,진흥아파트,127.0514408,37.52004846
진흥아파트,23.06.08,370000,11,0,진흥아파트,127.0521224,37.51871712
채널리저브,21.01.21,155000,7,0,채널리저브,127.0553957,37.50800295
채널리저브,21.01.22,165000,12,0,채널리저브,127.0553957,37.50800295
채널리저브,22.06.22,181000,18,0,채널리저브,127.0553957,37.50800295
채널리저브,22.10.25,129000,12,0,채널리저브,127.0553957,37.50800295
채널리저브,23.02.20,140000,18,0,채널리저브,127.0553957,37.50800295
채널리저브,23.05.12,144000,3,0,채널리저브,127.0553957,37.50800295
청구아파트,21.09.04,220000,6,0,청구아파트,127.0584055,37.51973788
"청담2차이-편한세상(201동,202동,203동)",21.08.14,200000,7,1,,,
"청담2차이-편한세상(201동,202동,203동)",22.05.24,214000,6,1,,,
"청담2차이-편한세상(201동,202동,203동)",23.08.14,190000,3,1,,,
청담2차이-편한세상(204동),23.06.29,185000,5,1,,,
청담2차이-편한세상(205동),21.05.28,177000,3,1,,,
청담2차이-편한세상(205동),21.08.09,215000,3,1,,,
청담3차이-편한세상(301동),23.08.31,161000,7,1,,,
청담4차이-편한세상,21.08.31,250211,8,1,,,
